id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
24796,US,"Nearing the 20-year anniversary of their winery, career vintners John Clark and Kelley Brophy Clark make solid wines such as this one, which shows marjoram, cardamom and crushed rose-petal aromas against a pomegranate juice frame. It's lush and lively once sipped, with dried strawberries and raspberries lifted with lavender and pencil lead, all flavors that keep going and going.",,93,34.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Brophy Clark 2013 Pinot Noir (Santa Maria Valley),Pinot Noir,Brophy Clark
24854,Morocco,"Dark red-violet in the glass, this blend of 70% Cabernet Sauvignon and 30% Grenache has a nose of black cherry, green pepper and cocoa. It may be a little too cool for some tastes, but bright fruit and slightly luxurious tannins make up for the fennel and eucalyptus flavors that are joined on the palate by cherry, pomegranate and orange zest. The smooth finish goes completely cool for a second but winds up in a burst of bright fruit.",,89,15.0,Zenata,,New York Other,Mike DeSimone,@worldwineguys,Ouled Thaleb 2013 Red (Zenata),Red Blend,Ouled Thaleb
25059,Austria,"Pear freshness, yeasty savor and citrus zip combine on the palate of this easy-drinking, fresh and enlivening Grüner. There is an earthy, sonorous note at the core that balances the airy freshness.",Friendly,90,20.0,Kamptal,,Napa,Anne Krebiehl MW,@AnneInVino,Laurenz V. 2014 Friendly Grüner Veltliner (Kamptal),Grüner Veltliner,Laurenz V.
25072,US,"A very fine Cabernet, although it's tough and young and wants time in the cellar. Strikes you immediately as lush and important, with a fine structure framing ripe flavors of blackberries, black cherries, currants, anise, dark chocolate and sandalwood. Yet there's a juvenile character that, good as it is, promises even better things down the road. Give it until 2013, at least.",Game Ranch,93,70.0,California,Oakville,Napa,,,Goldschmidt 2007 Game Ranch Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Goldschmidt
25187,Italy,"Fruity and fresh, this opens with scents of apple orchard and a whiff of citrus zest. The refined, straightforward palate offers pear and a touch of mineral alongside bright acidity. It closes crisp and clean.",Alfio Moriconi Selection,88,18.0,Northeastern Italy,Alto Adige,Napa,Kerin O’Keefe,@kerinokeefe,Kupel Wieser 2014 Alfio Moriconi Selection Pinot Bianco (Alto Adige),Pinot Bianco,Kupel Wieser
25290,France,"There's a strong, nutty character to this bubbly, with accents of Granny Smith apple, toast and lemon rind citrus on the nose and mouth. The rich mouth is full and satisfying, but the alcohol is a bit warming on the close.",Cuvée Berlène Brut,85,12.0,Languedoc-Roussillon,Blanquette de Limoux,Columbia Valley,Lauren Buzzeo,@laurbuzz,Delmas 2007 Cuvée Berlène Brut Sparkling (Blanquette de Limoux),Sparkling Blend,Delmas
25392,France,"A strawberry-flavored, medium-sweet wine, with lightness, freshness and a crisp, clean character.",Loire Valley,83,13.0,Loire Valley,Rosé d'Anjou,Finger Lakes,Roger Voss,@vossroger,Sauvion 2010 Loire Valley  (Rosé d'Anjou),Rosé,Sauvion
25823,Germany,"In really warm years like 2006, wines from the cool Saar valley often excel. This offering shows crisp, refreshing acidity to balance its residual sugar and classic flavors of green apple, lime and pineapple. Under it all is a firm foundation of slate-driven minerality and a fine, linear structure.",Ockfener Bockstein Spätlese,90,24.0,Mosel-Saar-Ruwer,,New York Other,Joe Czerwinski,@JoeCz,Dr. Fischer 2006 Ockfener Bockstein Spätlese Riesling (Mosel-Saar-Ruwer),Riesling,Dr. Fischer
26002,South Africa,"The sweet edge to this sparkler makes it quite attractive and a pleasant alternative to the more common dry styles typically served today. The nose offers notes of toast, apple skins and pineapple core while the mouth shows riper flavors of peaches and cream and a hint of honey. Overall, a fun and well-balanced semi-sweet sparkler.",Bliss Demi-Sec,85,16.0,Western Cape,,North Coast,Lauren Buzzeo,@laurbuzz,Graham Beck NV Bliss Demi-Sec  (Western Cape),Champagne Blend,Graham Beck
26007,US,"Aromas of yellow apple and pear lead to dry, well-balanced fruit flavors. It pulls up a bit on the finish but still provides easy-drinking appeal.",Eve,87,13.0,Washington,Washington,Washington Other,Sean P. Sullivan,@wawinereport,Charles Smith 2015 Eve Chardonnay (Washington),Chardonnay,Charles Smith
26054,US,"There's a slight, lithe line of butterscotch on the nose of this bottling, with lots of lemon blossoms and Meyer lemon juice overshadowing the buttery aspect. The palate is tart in green apple and Anjou pear flavors, followed by honeydew and white peach.",Sierra Madre Vineyard,90,40.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Point & Line 2015 Sierra Madre Vineyard Chardonnay (Santa Maria Valley),Chardonnay,Point & Line
26197,US,"There's a sour twinge on the nose that's reminiscent of sweet apple cider vinegar, but the dry, medium bodied palate is pleasant with fresh apple juice flavors and a touch of cream on the finish.",Reserve,82,20.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Standing Stone 2007 Reserve Chardonnay (Finger Lakes),Chardonnay,Standing Stone
26241,France,"Although light, this well-balanced wine has good depth. A dry core of tannins backs up the bright red berry and black currant fruits. Acidity and the tannins promise some aging, although the wine is drinkable now.",Mission St Vincent Réserve,87,10.0,Bordeaux,Bordeaux,Napa,Roger Voss,@vossroger,Producta Vignobles 2011 Mission St Vincent Réserve  (Bordeaux),Bordeaux-style Red Blend,Producta Vignobles
26334,US,"A southern Rhône blend of Syrah, Mourvèdre and Grenache, this wine is stylish and elegant, with a smooth, silky texture. But it's just a little too sugary sweet to earn a higher score, with the blackberry and cherry fruit having a jellied, candied edge.",Z Three Red Wine,86,40.0,California,Santa Ynez Valley,Central Coast,,,Zaca Mesa 2004 Z Three Red Wine Red (Santa Ynez Valley),Rhône-style Red Blend,Zaca Mesa
26614,US,"The first vintage for this re-branded, mid-level Ponzi Pinot is a doozy. Lovely aromatics offer a plush potpourri of plum, blueberry and cherry fruit, along with hints of curry, chocolate and hickory chips. Flavors are nicely entwined, round and full bodied, with a streak of root beer. This is ready to enjoy now and over the next couple of years.",Classico,92,43.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Ponzi 2014 Classico Pinot Noir (Willamette Valley),Pinot Noir,Ponzi
26689,Italy,"An interesting white, this has an off-gold color, opening with thick aromas of apricot, honey, Golden Delicious apple and pineapple. There's a cheerful touch of zesty spice on the finish.",,88,,Central Italy,Umbria,Southern Oregon,,,Tabarrini NV White (Umbria),White Blend,Tabarrini
26755,US,"It's a good thing Garagiste Festival cofounder Stewart McLennan caught the winemaking bug. This delicious bottling shows black currant, plum, blueberry, fennel, lavender, vanilla and gingerbread spice on the nose. Elegant purple-flower elements kick off the palate, and then come waves of blueberry-chiffon cake, blackberry juice, sea-salt caramel and a touch of vanilla.",,94,55.0,California,Paso Robles Willow Creek District,Central Coast,Matt Kettmann,@mattkettmann,Golden Triangle 2013 Syrah (Paso Robles Willow Creek District),Syrah,Golden Triangle
26848,US,"Pretty brawny. It's a tough, chewy wine, with searing acidity and strong tannins. Even with polished cherry, red currant and cola flavors, this wine is rustic. Drink with barbecue and rich Italian fare to cut through the dryness.",,84,30.0,California,Napa Valley,Napa,,,Artezin 2008 Charbono (Napa Valley),Charbono,Artezin
27157,US,"A simple, sugary sweet wine, with orange, apricot and caramel flavors. Gets the Chardonnay job done.",,82,15.0,California,Sonoma County,Sonoma,,,Olema 2009 Chardonnay (Sonoma County),Chardonnay,Olema
27170,US,"Dry and acidic, this Chardonnay has a herbaceous earthiness, plus flavors of orange and pear.",Orchard Vineyard,86,40.0,California,Napa Valley,Napa,,,Shadowbox 2010 Orchard Vineyard Chardonnay (Napa Valley),Chardonnay,Shadowbox
27176,US,"Burly oak and tannin surround black and blue fruit sourced from a vineyard atop a knoll in the cool Green Valley. Earth and herb come into play midpalate, providing a savory underbelly beneath the power. This wine needs time; cellar through 2023.",Dutton Ranch Emerald Ridge Vineyard,92,62.0,California,Green Valley,Sonoma,Virginie Boone,@vboone,Dutton-Goldfield 2013 Dutton Ranch Emerald Ridge Vineyard Pinot Noir (Green Valley),Pinot Noir,Dutton-Goldfield
27186,US,"Bone dry and light, with cranberry, cola and tomato flavors in a silky package. This is a wine that seems to be an expression of its vineyard. It's not a rich wine, nor one to age beyond a year or so. But it possesses an earthy honesty. —S.H.",Aquarius Ranch,86,24.0,California,Russian River Valley,Sonoma,,,McIlroy 1999 Aquarius Ranch Pinot Noir (Russian River Valley),Pinot Noir,McIlroy
27391,US,Aromas of Bosc pear and candle wax lead to off-dry fruit flavors. It brings some easy-drinking appeal but lacks a sense of clarity.,Hot to Trot,85,10.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,14 Hands 2015 Hot to Trot White (Columbia Valley (WA)),White Blend,14 Hands
27567,Spain,"Raisiny and sweeet smelling, with baked qualities but also a bitter bite of horseradish. The palate is deep and hard, with burnt notes, tough tannins and berry flavors softened by buttery oak. Beefy and rubbery, but with enough ripeness to be worth a look.",Gran Colegiata Campus,86,38.0,Northern Spain,Toro,North Coast,Michael Schachner,@wineschach,Bodegas Fariña 2004 Gran Colegiata Campus  (Toro),Red Blend,Bodegas Fariña
27851,Portugal,"Aged for a year in wood, this concentrated, structured wine is seriously rich and concentrated. It has a dark texture and smoky flavors of licorice as well as black plum fruit. It is complex and powerful and would benefit from more aging. Drink from 2018.",Herdade de São Miguel,92,20.0,Alentejano,,Napa,Roger Voss,@vossroger,Casa Agricola Alexandre Relvas 2014 Herdade de São Miguel Alicante Bouschet (Alentejano),Alicante Bouschet,Casa Agricola Alexandre Relvas
27887,US,"Soft and sweet in fruity extract and glycerols, and very high in alcohol, this Syrah is almost a dessert wine. There's no denying the flavors of blackberries, currants, sweet oak and chocolate are impressive, yet the wine needs greater dryness and structure.",Rockpile Vineyard Haley,86,60.0,California,Rockpile,Sonoma,,,JC Cellars 2006 Rockpile Vineyard Haley Syrah (Rockpile),Syrah,JC Cellars
27992,US,"Light and delicate bubblegum aromas are cut by pink lemonade, a touch of honeydew and a peachy ripeness on this blend of 67% Grenache, 22% Picpoul Blanc, 8% Mourvèdre and 3% Syrah. There is lots of minerality on the sip, with rainy slate and wet cement, as well as rounded watermelon, strawberry and bubblegum flavors, all sliced by lime and tangerine zest.",,90,21.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Halter Ranch 2015 Rosé (Paso Robles),Rosé,Halter Ranch
28028,France,"Light, fruity and rounded, this wood-aged wine has white fruit, spice and apricot flavors. It could age a year, but it is delicious now.",Les Charmes,86,15.0,Burgundy,Mâcon-Lugny,Sierra Foothills,Roger Voss,@vossroger,Cave de Lugny 2010 Les Charmes  (Mâcon-Lugny),Chardonnay,Cave de Lugny
28031,US,"There's a funky, leathery smell to this wine that's disturbing, and whatever is responsible is tamping down the flavors. It's muted in fruit, although the oak stands out. Okay with a good decant, but not going anywhere.",,83,55.0,California,Napa Valley,Napa,,,Hendry 2006 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Hendry
28316,Italy,"Made entirely from organically farmed Sangiovese, this opens with mature black plum, resin and vanilla aromas. The palate is concentrated, delivering blackberry jam, tobacco and oak-driven spice over a firm tannic frame. Drink now–2020.",Ludiè,89,90.0,Tuscany,Chianti Rufina,Southern Oregon,Kerin O’Keefe,@kerinokeefe,Fattoria Lavacchio 2009 Ludiè  (Chianti Rufina),Sangiovese,Fattoria Lavacchio
28395,US,"Very fresh and light, with just a bit of a resiny mouthfeel, this Sauvignon Blanc sees only stainless steel. White stone fruit, pear and citrus flavors dominate; flint and steel notes give the fruit substantial backbone. Drink with risotto, or other rich foods—this wine will cut right through it.",,88,15.0,California,Napa Valley,Napa,,,St. Supéry 2001 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,St. Supéry
28601,US,"Winemaker Tom Mortimer also produces the outstanding Aubichon wines; this is his own label, and it offers exceptional value. It's stylish, modern and elegant, with precisely-defined raspberry fruit accented with sweet ripe tomato. The wine has a crisp sculpted mouthfeel, and just the slightest suggestion of barrel toast framing the finish.",,90,29.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Joleté 2015 Pinot Noir (Willamette Valley),Pinot Noir,Joleté
28716,US,"This spritzy, 100% Viognier wine delivers melon, citrus zest and floral flavors. It drinks dry, fresh, clean and tart—an unusual interpretation of the variety.",Falcon Series Frizzante,86,21.0,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,@wawinereport,Kestrel 2014 Falcon Series Frizzante White (Yakima Valley),White Blend,Kestrel
28745,US,"A big, exuberant Zinfandel, this is full bodied and soft, with ripe, briary blackberry, currant, dark chocolate, grilled meat and spice flavors. Ready to drink now.",Los Chamizal Vineyard,85,36.0,California,Sonoma Valley,Sonoma,,,Dane Cellars 2009 Los Chamizal Vineyard Zinfandel (Sonoma Valley),Zinfandel,Dane Cellars
28844,Australia,"The nose offers a host of red aromas, including stewy, almost tomatoey fruit, and pretty red pencil eraser. A medium-sized wine on the palate, this Shiraz reprises the familiar red berries-plum-earth-oak theme, but does it well.",Red Dot,87,18.0,South Australia,McLaren Vale-Langhorne Creek,Columbia Valley,,,Penny's Hill 2003 Red Dot Shiraz (McLaren Vale-Langhorne Creek),Shiraz,Penny's Hill
28922,Italy,"A blend of Chardonnay, Pinot Bianco and Pinot Nero, this savory sparkler opens with an inviting fragrance of baked bread, tangerine and red berry. The creamy palate delivers crunchy strawberry, baking spices, toasted almond and cookie dough alongside crisp acidity and an elegant perlage.",Brut Rosé,90,40.0,Lombardy,Franciacorta,Napa-Sonoma,Kerin O’Keefe,@kerinokeefe,Fratelli Berlucchi 2010 Brut Rosé Sparkling (Franciacorta),Sparkling Blend,Fratelli Berlucchi
29019,Italy,"Cuvette Brut has a beautiful floral fragrance of white and yellow flowers, baked bread and Alpine herbs. The elegantly sparkling palate delivers citrus fruit layered with sage and rosemary. The wine's creamy texture is supported by crisp acidity.",Cuvette Brut,91,40.0,Lombardy,Franciacorta,Finger Lakes,Kerin O’Keefe,@kerinokeefe,Villa 2006 Cuvette Brut Sparkling (Franciacorta),Sparkling Blend,Villa
29061,Spain,Dusty apple aromas come with a vanilla-like note of animal crackers. A plump but diluted palate shows mediocre wan flavors of nectarine and apple in front of a flat finish that's losing steam. Drink immediately or wait for a new vintage.,,85,18.0,Galicia,Rías Baixas,Willamette Valley,Michael Schachner,@wineschach,Martín Códax 2014 Albariño (Rías Baixas),Albariño,Martín Códax
29360,Australia,"Showing its age, but unfortunately not very well, this wine has lost any semblance of freshness, with notes of overripe lemons, stone fruit, pressed buttercups and buttered green beans. The palate is more attractive in its creamy texture, balanced by plenty of acidity. The finish once again descends into rather off-putting buttered green bean flavors.",Bridgeland Block,85,28.0,Western Australia,Margaret River,New York Other,,,Streicker 2013 Bridgeland Block Sauvignon Blanc-Semillon (Margaret River),Sauvignon Blanc-Semillon,Streicker
29385,Italy,"Vignavecchia hits its stride with this successful wine, which reveals spicy, exotic flavors enhanced by vibrant tones of incense and moist pipe tobacco. Fresh fruit lends the palate a plump, soft and rich feel.",Riserva,90,40.0,Tuscany,Chianti Classico,South Coast,,,Vignavecchia 2007 Riserva  (Chianti Classico),Sangiovese,Vignavecchia
29392,France,"This has a nutty, almond character that is integrating with the crisp texture. Taut and generous, this has richness, with a wood and citrus character. Age for another year.",Blanchot Grand Cru,92,,Burgundy,Chablis,Napa,Roger Voss,@vossroger,Pascal Bouchard 2008 Blanchot Grand Cru  (Chablis),Chardonnay,Pascal Bouchard
29613,Italy,"Barolo Coste di Rose is a darkly concentrated and rich wine with sweet spice overtones of clove, licorice and cinnamon over cherry fruit and raspberry. There's a soft, chewy quality to the mouthfeel that is typical of wines from the 2007 vintage.",Coste di Rose,93,61.0,Piedmont,Barolo,Columbia Valley,,,Bric Cenciurio 2007 Coste di Rose  (Barolo),Nebbiolo,Bric Cenciurio
29689,Austria,"Pure notes of fresh apple and pear peel are appetizing on the nose, with a touch of spicy tangerine peel. The palate amplifies these expressive fruit notes. Ripeness of fruit and concentration characterize the midpalate that also shimmers with white pepper. The finish is long and intense, again with that lovely tangerine pith.",Lion,92,,Niederösterreich,,Southern Oregon,Anne Krebiehl MW,@AnneInVino,Sohm & Kracher 2016 Lion Grüner Veltliner (Niederösterreich),Grüner Veltliner,Sohm & Kracher
29693,US,"This is intensely aromatic, with loads of tropical fruit, apple blossom and white peach notes on the nose and palate. It's fresh, tasty and big in body, yet deftly balanced. Soft, lemony acidity on the midpalate gets a boost of citrus rind and saline on the finish.",,87,12.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Knapp 2011 Chardonnay (Finger Lakes),Chardonnay,Knapp
29857,South Africa,"A Bordeaux-style blend made from 50% Cab Sauv, 30% Merlot and 20% Cab Franc and aged in new French oak for 24 months, this ripe and lush wine is ready for drinking now with easygoing black cherry and blackberry fruit aromas and flavors laced with notes of pepper, licorice root, tobacco leaf and soft leather. The creamy mouthfeel is given structure with medium tannins and balanced acidity.",Cobblers Hill,90,40.0,Stellenbosch,,New York Other,Lauren Buzzeo,@laurbuzz,Jardin 2006 Cobblers Hill Red (Stellenbosch),Bordeaux-style Red Blend,Jardin
30247,Italy,"Violet, rose, mature black fruit, leather and baking spice aromas open this smooth, structured wine. The palate offers prune, dried cherry, nutmeg and mocha alongside assertive, drying tannins. Drink 2016–2023.",Riserva,89,23.0,Central Italy,Montefalco Rosso,Central Valley,Kerin O’Keefe,@kerinokeefe,Villa Mora 2008 Riserva  (Montefalco Rosso),Red Blend,Villa Mora
30277,Germany,"Aromas of peach, lime and mineral make a first-rate initial impression, and are then followed by zesty citrus flavors that enhance rather than overpower the briny minerality. It's 13% alcohol, but maintains a wonderful balance of alcohol, acid and just a hint of sugar. Long and mouthwatering on the finish.",Forster Musenhang Spätlese Trocken,90,36.0,Pfalz,,New York Other,Joe Czerwinski,@JoeCz,Georg Mosbacher 2007 Forster Musenhang Spätlese Trocken Riesling (Pfalz),Riesling,Georg Mosbacher
30306,US,"Just-squeezed lime aromas mesh with riper green and yellow apples and wet stone on the nose of this simple yet quaffable boxed wine. The flavors lack energy, but show familiar apple and lime characteristics.",,84,28.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Jewelry Box 2013 Pinot Grigio (Central Coast),Pinot Grigio,Jewelry Box
30313,US,"Aromas of blackberry jam, dried fruit and woodspice lead to full-bodied black fruit and vanilla flavors. Despite its youth, this wine seems advanced. Drink now.",Reserve Artz Vineyard,87,52.0,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,Kennedy Shah 2012 Reserve Artz Vineyard Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,Kennedy Shah
30314,US,"Made in the New Zealand-style, this savory Sauvignon Blanc has bright acidity highlighting racy flavors of citrus, green melon and lemongrass.",,87,14.0,California,North Coast,North Coast,,,75 Wine Co. 2011 Sauvignon Blanc (North Coast),Sauvignon Blanc,75 Wine Co.
30366,Argentina,"Mild plum and raspberry aromas are a bit weedy. This has a jammy but reasonably fresh mouthfeel and limited raspberry flavors that show an oaky accent of chocolate. On the finish, this tilts toward cloying and sticky.",,84,15.0,Mendoza Province,Mendoza,Willamette Valley,Michael Schachner,@wineschach,Haarth 2012 Bonarda (Mendoza),Bonarda,Haarth
30484,US,"Coming from 7 Mile Vineyard in the Rattlesnake Hills, this 100% varietal wine saw only a short time in neutral French oak. That puts the focus on the strawberry preserve and spice aromas from this site. The textured, layered mouthfeel is where this wine truly shines.",,90,30.0,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,@wawinereport,Savage Grace 2013 Cabernet Sauvignon (Yakima Valley),Cabernet Sauvignon,Savage Grace
30571,Italy,"This fresh white has delicate aromas of white spring flower and yellow stone fruit. The bright, easygoing palate offers yellow peach, bitter almond and a light saline note alongside bright acidity. It's simple but well made.",Le Piaole,86,12.0,Central Italy,Verdicchio dei Castelli di Jesi Classico,Willamette Valley,Kerin O’Keefe,@kerinokeefe,Tenuta dell'Ugolino 2015 Le Piaole  (Verdicchio dei Castelli di Jesi Classico),Verdicchio,Tenuta dell'Ugolino
30646,Chile,"Over time this Cab Franc has been a good performer for Morandé. It's dark and endowed with aromas of chocolate, campfire, coconut, lemon peel and black fruit. The palate is plush and sweet, with big tannins and fierceness to the finish. It's all about power and depth.",Edición Limitada,88,21.0,Maipo Valley,,Southern Oregon,Michael Schachner,@wineschach,Morandé 2005 Edición Limitada Cabernet Franc (Maipo Valley),Cabernet Franc,Morandé
30705,France,"Firm and structured, this wine is all tannins and a tough structure. It has a smoky, tight character, a mineral texture and the merest hints of black currant fruitiness. Drink from 2017. Enologist Corinne Chevrier-Loriaud, whose family owns the estate, blended 90% Merlot and 5% each of Malbec and Cabernet Sauvignon.",L'Esprit de Bel Air la Royère,85,,Bordeaux,Blaye Côtes de Bordeaux,Finger Lakes,Roger Voss,@vossroger,Château Bel Air la Royère 2012 L'Esprit de Bel Air la Royère  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Bel Air la Royère
30783,Italy,"Scents of chamomile, tropical fruit and citrus zest lead the nose on this vibrant blend of Friulano, Chardonnay and Sauvignon. The structured, savory palate offers layers of yellow peach, candied lemon drop, nut and mineral alongside bright acidity that leaves a tangy finish.",Broy Bianco,90,36.0,Northeastern Italy,Collio,Finger Lakes,Kerin O’Keefe,@kerinokeefe,Collavini 2013 Broy Bianco White (Collio),White Blend,Collavini
30917,Italy,"Aromas of blue flowers, blackberries and cake spices lead the nose on this smooth, structured wine. The palate delivers baked plums, prunes marinated in spirits, cinnamon, white pepper and tobacco alongside soft tannins. It has good length and closes on a chocolate note.",,92,64.0,Veneto,Amarone della Valpolicella Classico,Sierra Foothills,Kerin O’Keefe,@kerinokeefe,Begali 2010  Amarone della Valpolicella Classico,Red Blend,Begali
31354,US,The oak is rough and rustic and blows away all fruit and nuance. There's a whiff of leathery barnyard also.,,82,24.0,Oregon,Elkton Oregon,Southern Oregon,Paul Gregutt,@paulgwine ,Bradley 2013 Pinot Noir (Elkton Oregon),Pinot Noir,Bradley
31537,US,"The aromas on this wine are surprisingly blue fruited for a Cabernet, followed by notes of herb, green pepper and spice. The flavors are lightly sweet, followed by a spice-filled finish. It's a straightforward quaffer that doesn't quite show its variety.",ECO,85,13.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Snoqualmie 2015 ECO Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Snoqualmie
31607,Spain,"Blackberry, black cherry, earth and rubbery scents create a blunt, dense bouquet. This is round and full in body, with solid tannins balanced by fleshy, fruity depth. Dark plum, cassis and raspberry flavors linger on an earthy finish with toast and cola notes. Best enjoyed 2017–2022",Selección Familiar Reserva,91,30.0,Northern Spain,Rioja,Sierra Foothills,Michael Schachner,@wineschach,Launa 2010 Selección Familiar Reserva  (Rioja),Tempranillo Blend,Launa
31685,Argentina,"There's plenty to like in this Tupungato Malbec, but since it was made from young vines, it's limited in depth, with angularity to the palate. Flavors of spicy plum and berry come with substantial oaky support, while the finish is lively, bouncy and holding onto its acidity. This may not improve but it's definitely not fading; drink through 2024.",Alluvia Parcel,91,100.0,Mendoza Province,Tupungato,Oregon Other,Michael Schachner,@wineschach,Doña Paula 2010 Alluvia Parcel Malbec (Tupungato),Malbec,Doña Paula
32030,France,"Originally from a single wooden vat (number five), the wine is a selection from a parcel of 55-year-old vines. It is concentrated and dense, showing considerable aging potential. Dark fruits, acidity and spice come together to produce a rich, concentrated wine. Drink from late 2017.",Foudre No 5,92,22.0,Beaujolais,Côte de Brouilly,Sonoma,Roger Voss,@vossroger,Robert Perroud 2015 Foudre No 5  (Côte de Brouilly),Gamay,Robert Perroud
32078,Italy,"Baking spice, dark berry and fragrant blue flower aromas jump out of the glass. The vibrant, easy-drinking palate offers blackberry, black cherry and star anise alongside supple tannins and firm acidity.",Illico,87,22.0,Central Italy,Montepulciano d'Abruzzo,Napa-Sonoma,Kerin O’Keefe,@kerinokeefe,Illuminati Dino 2013 Illico  (Montepulciano d'Abruzzo),Montepulciano,Illuminati Dino
32090,Spain,"Leathery cherry and cassis aromas are softened up by baking spice accents. In the mouth, this is hard-edged and pointed, with sharp, lemony acidity. Flavors of spiced plum and pie cherry finish with jagged acids and heat. This is a real enamel-peeler; more time in bottle can only help.",Crianza,88,28.0,Northern Spain,Ribera del Duero,Long Island,Michael Schachner,@wineschach,Linaje Garsea 2010 Crianza  (Ribera del Duero),Tempranillo,Linaje Garsea
32269,Italy,"This Alpine sparkler opens with aromas that recall honeysuckle, lily of the valley and candied citrus. The firm palate delivers ripe yellow apple, nectarine zest, candied ginger and toasted walnut accompanied by crisp acidity.",Cuvée du Prince Metodo Classico,89,,Italy Other,Vino Spumante,Finger Lakes,Kerin O’Keefe,@kerinokeefe,Cave du Vin Blanc de Morgex et de la Salle 2008 Cuvée du Prince Metodo Classico Prié Blanc (Vino Spumante),Prié Blanc,Cave du Vin Blanc de Morgex et de la Salle
32280,Italy,"This easy blend of Friulano (60%) and Malvasia opens with subtle tones of exotic fruit and peach followed by bright citrus and tangerine skin. The wine's lean, watery finish makes it perfect for appetizers or finger foods.",Borgo Crosaris Bianco dello Stella,86,16.0,Northeastern Italy,Venezia Giulia,South Coast,,,Tenute Grandi & Gabana 2011 Borgo Crosaris Bianco dello Stella White (Venezia Giulia),White Blend,Tenute Grandi & Gabana
32318,South Africa,"Mike Dobrovic, winemaker at Mulderbosch, coaxes a blend of open rich fruit with a spine of steel from his fruit. The wine is definitely New World in style with its creamy wood flavors, yet it also has the ability to age, which is more Burgundian in character.",Barrel Fermented,91,23.0,Stellenbosch,,Napa,Roger Voss,@vossroger,Mulderbosch 1999 Barrel Fermented Chardonnay (Stellenbosch),Chardonnay,Mulderbosch
32482,US,"Dry and robust, this has tannins that scour, giving a rough edge to the blackberry fruit.",,86,20.0,California,Sonoma County,Sonoma,,,Olema 2009 Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,Olema
32620,Spain,"Narrow, pointed aromas of licorice and snappy, herbal fruits filter into a hard, tannic palate. Flavors of red berries and currants are pushed by blazing acidity, while the finish is firm as rocks and tastes a bit green and minty. For a 2005, this is showing its cards; drink now.",Masos d'en Cubells,85,50.0,Catalonia,Priorat,Oregon Other,Michael Schachner,@wineschach,Capafons-Ossó 2005 Masos d'en Cubells Red (Priorat),Red Blend,Capafons-Ossó
32652,US,"An unusual blend of Chardonnay, Pinot Noir, Pinot Grigio and Pinot Meunier, this bubbly is, in a word, delicious. It's ripe with oranges, pineapples, honey and vanilla, with crisp acidity and a Champagne-like sourdough leesiness.",Cuvée M,88,22.0,California,Napa Valley,Napa,,,Mumm Napa NV Cuvée M Sparkling (Napa Valley),Sparkling Blend,Mumm Napa
32783,Italy,"Iperico is a tight, mellow Valpolicella with lean structure and medium intensity. There are lively forest berry aromas here of raspberry and blueberry and the wine is short, simple and crisp overall.",Iperico,84,,Veneto,Valpolicella Classico,South Coast,,,Valentina Cubi 2008 Iperico  (Valpolicella Classico),"Corvina, Rondinella, Molinara",Valentina Cubi
33132,US,"Aromas of green and garden herbs, tobacco and cherry lead to generous plum and cocoa flavors. It brings a sense of softness that adds to its appeal.",,88,17.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Jones of Washington 2013 Cabernet Franc (Columbia Valley (WA)),Cabernet Franc,Jones of Washington
33380,US,"Ruby red in the glass, this bottling shows bright cranberry and boysenberry on the nose with a hint of rose petals. There is decent tension to the sip, where tart plum skins meet with graphite flavors.",Rose of,87,28.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Kessler-Haak 2016 Rose of Syrah (Sta. Rita Hills),Syrah,Kessler-Haak
