id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
25507,Spain,"Simple aromas of apple cider come with a hint of match stick and brine. This feels round and fleshy, like an unfiltered apple cider. Flavors of generic citrus and apple juice finish pulpy and round. Drink now.",,85,9.0,Spain Other,Spain,Central Coast,Michael Schachner,@wineschach,Arrumaco 2014 Verdejo (Spain),Verdejo,Arrumaco
25545,US,"This wine has intense and complex flavors while keeping a graceful texture and great balance between acidity, body and tannins. Aromas suggest raspberries and strawberries with hints of pine forest and earth, while the flavors are vivid and bright.",Lot 15,91,19.0,California,North Coast,North Coast,Jim Gordon,@gordone_cellars,Tangley Oaks 2013 Lot 15 Pinot Noir (North Coast),Pinot Noir,Tangley Oaks
25637,US,"This bright and attractive dry wine has exotic floral and pistachio aromas, rich grapefruit and rosewater flavors, and a lively texture that seems to keep the flavors tripping over the tongue on the aftertaste. It will be a real treat for brunch or with spicy food.",Estate,90,30.0,California,Alta Mesa,Central Valley,Jim Gordon,@gordone_cellars,Wise Villa 2014 Estate Torrontés (Alta Mesa),Torrontés,Wise Villa
25655,US,"This is a soft, still grippy Cabernet with an earthy, tobacco-infused character that somewhat overwhelms the taste of blackberry and black currant.",Montecillo Vineyard,85,48.0,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,Keating 2010 Montecillo Vineyard Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,Keating
25709,France,"Starts off with a bit of a sweaty funk that soon blows off and allows more pleasant notes of bay leaves, thyme, red currant and rhubarb to come through. A touch sanguine and mulchy in the mouth with lighter body and acidity.",La Combe Des Oliviers,84,13.0,Languedoc-Roussillon,Corbières,New York Other,Lauren Buzzeo,@laurbuzz,Lorgeril 2005 La Combe Des Oliviers Red (Corbières),Red Blend,Lorgeril
25886,Portugal,"This wine swings between structure and ripe fruitiness. With a dense tannic background, the foreground has jammy, black fruits and a rich character. Not a wine for long aging, it's attractive now and ready to drink from 2016.",Palha Canas,88,12.0,Lisboa,,Long Island,Roger Voss,@vossroger,Casa Santos Lima 2011 Palha Canas Red (Lisboa),Portuguese Red,Casa Santos Lima
25909,US,"If a buttery, oaky, roasty, toasty Viognier is what you seek, Virginia's Tarara Vineyards has it. Toasted oak, buttered popcorn and fresh apples dominate both the nose and palate of this dry, full-bodied wine. It's a straightforward wine with fairly high alcohol, but balanced with a vibrant acidity.",,84,30.0,Virginia,Virginia,Washington Other,Anna Lee C. Iijima,,Tarara 2008 Viognier (Virginia),Viognier,Tarara
25960,US,"This is a very big, rich, dense Pinot Noir, and some will fault it for having the high alcohol and full body that are characteristic of Cabernet. Nonetheless, this is immensely complex and dramatic, offering wave after wave of concentrated black cherry and red currant, with notes of bacon and sweet oak. Gets better and more attractive as it warms in the glass. Drink now–2016.",Ellenboch Vineyard Semper,93,85.0,California,Sonoma Coast,Sonoma,,,Tuck Beckstoffer 2009 Ellenboch Vineyard Semper Pinot Noir (Sonoma Coast),Pinot Noir,Tuck Beckstoffer
26026,France,"This blend of 71% Chardonnay, 23% Viognier and 6% Sauvignon Blanc offers good concentration and ample richness, with pure yet powerful aromas and flavors of wood-grilled apple, peach pit, beeswax and yellow melon rind. Accents of toasted challah and pressed yellow flowers add depth to the bouquet, while finishing touches of orange oil and sweet spice unfold on the round, lush finish. Drink now–2018.",Cigalus,92,60.0,Languedoc-Roussillon,Aude Hauterive,Washington Other,Lauren Buzzeo,@laurbuzz,Gérard Bertrand 2011 Cigalus White (Aude Hauterive),White Blend,Gérard Bertrand
26260,US,"This is an ultra-delicious Cabernet to drink now. It's rich and seductive in blackberry, raspberry, cherry, cola and cocoa flavors, wrapped into softly gentle tannins. Give it a brief decant before serving.",Reserve Selection,90,32.0,California,Napa Valley,Napa,,,Raymond 2008 Reserve Selection Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Raymond
26314,Italy,If you've never heard of the Albarossa variety before that's because it's a relatively new cross of Barbera and Nebbiolo. This groundbreaking wine is rich and deep with plush notes of Maraschino cherry and black currants backed by leather and spice. Definitely worth a look.,MonTald,88,40.0,Piedmont,Monferrato,Columbia Valley,,,Michele Chiarlo 2006 MonTald Albarossa (Monferrato),Albarossa,Michele Chiarlo
26320,France,"93—95 Barrel sample. A very intense, ripe wine, packed with botrytis. It has great ripe flavors, plenty of apricots and dense, full fruit. At the top.",Barrel sample,94,,Bordeaux,Sauternes,South Coast,Roger Voss,@vossroger,Château la Tour Blanche 2006 Barrel sample  (Sauternes),Bordeaux-style White Blend,Château la Tour Blanche
26324,Italy,"A blend of 60% Cabernet and 40% Merlot, this is a soft and lush red wine, with pretty aromas of cherry, blackberry, dried herb, spice and bitter chocolate. It has a smooth texture that's backed by firm, enduring structure.",Palestina,90,31.0,Northeastern Italy,Alto Adige,Oregon Other,,,Tenuta H.Lentsch 2004 Palestina Red (Alto Adige),Red Blend,Tenuta H.Lentsch
26364,Italy,"This unusual, brass colored-white opens with aromas that recall candied orange, flint and pressed yellow flowers. Fermented on the skins in cement and aged in acacia casks, this wine shows tertiary flavors on the palate, including smoky mineral, dried herb, dried apricot and ginger drop as well as a hint of nectarine zest. Bright acidity keeps it fresh. Drink through 2018.",Fontanasanta Manzoni Bianco,89,30.0,Northeastern Italy,Vigneti delle Dolomiti,Sonoma,Kerin O’Keefe,@kerinokeefe,Foradori 2013 Fontanasanta Manzoni Bianco Incrocio Manzoni (Vigneti delle Dolomiti),Incrocio Manzoni,Foradori
26412,Spain,"Sweet melon, peach and vanilla aromas come with a tropical leaning. The mouthfeel trends toward flat, while modest flavors of apple and melon are supported by soft, melony acidity. While this is good, it's on the flat and flabby side.",,86,23.0,Northern Spain,Valdeorras,California Other,Michael Schachner,@wineschach,Casal Novo 2011 Godello (Valdeorras),Godello,Casal Novo
26513,Italy,"This 50-50 blend of Inzolia and Catarratto opens with aromas of white flower and honey, followed by a fat, thick palate.",Baglio del Sole,84,8.0,Sicily & Sardinia,Sicilia,South Coast,,,Feudi del Pisciotto 2011 Baglio del Sole White (Sicilia),White Blend,Feudi del Pisciotto
26535,US,"This doesn't show any Rutherford character; in fact, it could come from just about anywhere. But it's a proper Cabernet, dry and full-bodied, with simple black-currant and oak flavors, and the price is right.",,85,14.0,California,Rutherford,Napa,,,Kirkland Signature 2011 Meritage (Rutherford),Meritage,Kirkland Signature
26541,US,"This seems like a warm-climate bottling, showing lots of tar, beef char and deep black fruit on the nose. The palate is thick with sticky tannins, though the overall mouthfeel is soft. Flavors of blackberries and roast beef ensue.",Winemakers Reserve,87,30.0,California,Temecula Valley,South Coast,Matt Kettmann,@mattkettmann,Callaway 2012 Winemakers Reserve Cabernet Sauvignon (Temecula Valley),Cabernet Sauvignon,Callaway
26605,Argentina,"With oak-driven aromas of mocha, coffee, cedar and berry fruits, this blend of Malbec, Cabernet Sauvignon and Petit Verdot is effusive on the nose. Concentrated and huge, but well balanced, it offers high-volume berry, herb, chocolate and spice flavors—the lynchpins of excellent wines. Spicy, long and elegant on the finish, this is the real deal. Drink through 2021.",Unus,93,50.0,Mendoza Province,Mendoza,South Coast,Michael Schachner,@wineschach,Mendel 2012 Unus Red (Mendoza),Bordeaux-style Red Blend,Mendel
26743,Italy,"Aged for a year in new oak, this hefty wine opens with aromas of vanilla, chocolate, plum and toast. The dense, juicy palate delivers concentrated blackberry, blueberry extract and vanilla, but you'll also notice an alcoholic warmth.",Don Antonio,89,42.0,Sicily & Sardinia,Sicilia,Napa-Sonoma,Kerin O’Keefe,@kerinokeefe,Morgante 2011 Don Antonio Nero d'Avola (Sicilia),Nero d'Avola,Morgante
26777,Israel,"Always a good value, Recanati's Yasmin line is an easy-pleasing selection. Inviting aromas of freshly sliced peach, lychee and rose water lead seamlessly into flavors of green melon and lime on the palate. The finish is short, but clean and refreshing. Mevushal.",Yasmin,85,11.0,Shomron,,Oregon Other,Lauren Buzzeo,@laurbuzz,Recanati 2011 Yasmin White (Shomron),White Blend,Recanati
26819,Italy,"Here is a distinctive “super Calabrian” blend of Gaglioppo and Cabernet Sauvignon that delivers black olive and capers beyond subtle notes of blackberry and cherry. It has sharp, crisp dimension in the mouth with good structure and should be paired with a cream-  or butter-based dish for balance.",Gravello,88,33.0,Southern Italy,Val di Neto,Oregon Other,,,Librandi 2005 Gravello Red (Val di Neto),Red Blend,Librandi
26827,US,"Well made, well balanced and rich in flavor, this medium-bodied wine has fruit flavors that are almost sweet but countered by crisp acidity. It tastes spicy like vanilla and nutmeg on the finish.",,86,25.0,California,Red Hills Lake County,North Coast,Jim Gordon,@gordone_cellars,Vigilance 2014 Chardonnay (Red Hills Lake County),Chardonnay,Vigilance
26882,US,"A juicy blend of 86% Mourvèdre and 14% Grenache this is a bang-up value for subtle blueberry and crushed blackberry layers amid a sanguine, earthy core. Soft and medium-bodied, it has a distinct suggestion of licorice on the finish.",Vin D'Eliza,88,16.0,California,Lake County,Napa,Virginie Boone,@vboone,Courtney Benham 2011 Vin D'Eliza Grenache-Mourvèdre (Lake County),Grenache-Mourvèdre,Courtney Benham
26888,Spain,"Peach and apple aromas are modest. The palate is juicy and citric in feel, while flavors of melon, apple and nectarine finish tangy, with a citrusy taste.",Viña Tobía,83,11.0,Northern Spain,Rioja,Southern Oregon,Michael Schachner,@wineschach,Bodegas Tobía 2012 Viña Tobía White (Rioja),White Blend,Bodegas Tobía
26903,US,"While obviously not a “cult” wine, this full-bodied bottling has just what the varietal should offer in terms of ripe fruit, spice, a firm and moderately tannic texture, and a mouthfilling presence. Its strengths lie in good balance, tempting layers of flavor and a lingering finish.",,90,20.0,California,California,California Other,Jim Gordon,@gordone_cellars,CULT 2014 Cabernet Sauvignon (California),Cabernet Sauvignon,CULT
27117,US,"This wine offers simple richness around a full-bodied frame, dotted in well-defined flavors of golden apple and white flower. Honey and toasted oak provide added concentration and texture in this tiny production wine from a small producer.",,87,28.0,California,Knights Valley,Sonoma,Virginie Boone,@vboone,Belharra 2015 Chardonnay (Knights Valley),Chardonnay,Belharra
27178,US,"This is light gold in color, with peach and pear aromas and a smooth and creamy texture. Soft in balance, it is light and ethereal to taste despite the pleasant viscosity.",Bokisch Vineyard,88,18.0,California,Clements Hills,Central Valley,Jim Gordon,@gordone_cellars,Quinta Cruz 2013 Bokisch Vineyard Albariño (Clements Hills),Albariño,Quinta Cruz
27190,New Zealand,"Reflecting the difficulties of the vintage, this is a slightly edgy, coarsely textured wine, with sweet, oaky notes framing cherries and roasted beets. Try it with something slightly rustic, like beef stew.",Satellite,86,24.0,Marlborough,,Napa-Sonoma,Joe Czerwinski,@JoeCz,Spy Valley 2008 Satellite Pinot Noir (Marlborough),Pinot Noir,Spy Valley
27214,France,"This firm wine is solid with tannins while also having the fruitiness of the year. A dry element will allow the wine to age balanced, with bright juicy fruits shining through. It comes from one of the lesser-known premier cru vineyards in Beaune. Drink from 2018.",Montée Rouge Premier Cru,92,80.0,Burgundy,Beaune,Sonoma,Roger Voss,@vossroger,Château de Santenay 2013 Montée Rouge Premier Cru  (Beaune),Pinot Noir,Château de Santenay
27285,US,"This is a rock solid Pinot Gris, chunky and fleshy and loaded with ripe fruit flavors. Melon and pear provide the guts, with a lighter streak of jicama and a clean, green finish. There's good concentration in this ready-to-go, all-purpose white for winter.",,88,16.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley Vineyards 2012 Pinot Gris (Willamette Valley),Pinot Gris,Willamette Valley Vineyards
27321,Italy,"This is nicely balanced and easy in terms of its tannins and overall intensity, with enough structure to pair with game meat or succulent red meat. The bouquet is redolent of spice, black fruit and crushed granite.",Rubrato,88,19.0,Southern Italy,Irpinia,Sonoma,,,Feudi di San Gregorio 2010 Rubrato Aglianico (Irpinia),Aglianico,Feudi di San Gregorio
27349,France,"92-94 Barrel sample. Firm, richly structured, powered through with botrytis, a dried apricot and peach character, which is tight, the acidity compensating with a great vivid character.",Barrel sample,93,,Bordeaux,Sauternes,Finger Lakes,Roger Voss,@vossroger,Château Guiraud 2008 Barrel sample  (Sauternes),Bordeaux-style White Blend,Château Guiraud
27395,Italy,"Pian Piano is a simple, pleasant rosato from Tuscany made from equal parts Sangiovese and Cabernet Sauvignon. It has subdued aromas of red berry and cinnamon-spice that carry over to the palate. Pair this with light pasta dishes and grilled vegetables.",Pian Piano,85,,Tuscany,Toscana,Napa,Kerin O’Keefe,@kerinokeefe,Terre di Talamo 2012 Pian Piano Red (Toscana),Red Blend,Terre di Talamo
27414,US,"This outstanding value is sharp and precise, its black-cherry fruit holding down a compact core, annotated with streaks of coffee, truffle and chocolate. It punches well above its price, and should drink nicely into the early 2020s.",La Sorella,91,25.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,de Lancellotti 2014 La Sorella Pinot Noir (Willamette Valley),Pinot Noir,de Lancellotti
27456,Spain,"Savory notes of olive and rubber share space on the nose with dark berry aromas. This wine feels thick and fleshy, and ultimately a touch heavy and collapsed. Dark, spicy, slightly bitter blackberry flavors finish with a reprise of savory accents. Drink through 2022.",,90,20.0,Northern Spain,Ribera del Duero,Central Valley,Michael Schachner,@wineschach,Tierra Aranda 2012  Ribera del Duero,Tempranillo,Tierra Aranda
27473,France,"The sweet wines from the southwest of the Gers region, made in small quantities, bring together two of the greatest grapes of the French southwest. The wine is in fact semisweet, with a dry undertone as well as acidity. It has hints of botrytis as well as orange marmalade, with a tangy aftertaste. Drink from 2019.",,90,16.0,Southwest France,Pacherenc du Vic Bilh,Finger Lakes,Roger Voss,@vossroger,Lionel Osmin & Cie 2015  Pacherenc du Vic Bilh,Gros and Petit Manseng,Lionel Osmin & Cie
27511,US,"Lots of licorice and vanilla, coffee and dark chocolate notes are found, reflecting its 22 months spent in French oak. The fruit is definitely consigned to the back row, but there's plenty of luscious, chocolatey flavor.",Rivers Bend Vineyard,87,35.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Lake Chelan 2009 Rivers Bend Vineyard Syrah (Columbia Valley (WA)),Syrah,Lake Chelan
27563,US,"Lots of blackberry, plum, currant and oak flavors in this classic Bordeaux blend. It's so ripe, it's almost sweet, except that the finish is thoroughly dry, with a stimulating scour of tannins and citrusy acids. Right now it's direct and not very complex, leading to the question of ageability. All indications are that it's not a wine you want to cellar, so drink up.",Deux Chevaux Vineyard Rabicano,87,53.0,California,Yountville,Napa,,,Tamber Bey 2009 Deux Chevaux Vineyard Rabicano Red (Yountville),Bordeaux-style Red Blend,Tamber Bey
27649,US,"Allspice, cinnamon cookies and nutmeg kick off the nose of this bottling, then come turned earth and blueberry fruit. Hearty blueberry and blackberry fruits show on the sip alongside coffee grinds and cooked meats. It's quite hearty in structure, but fruity all around.",,90,34.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Pianetta 2013 Barbera (Central Coast),Barbera,Pianetta
27726,US,"Dark, ripe and concentrated, this voluptuous red offers loads of Merlot's characteristically plush plum and cherry flavors. It's also a deeply nuanced wine with pretty violet and chocolate notes mingling into spicy licorice and graphite. Richly textured, yet neatly balanced, it's drinking beautifully now but should hold well over the next decade.",Reserve,91,41.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Damiani 2012 Reserve Merlot (Finger Lakes),Merlot,Damiani
27834,US,"The aromas of apricot and other stone fruit are light but pleasing. The palate shows elegance and detail, with ale notes on the finish.",,87,16.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,College Cellars 2015 Roussanne (Walla Walla Valley (WA)),Roussanne,College Cellars
27925,Spain,"Red-fruit aromas of currant and raspberry aren't sophisticated but they are good and fruity. Firm and solidly built, this likeable, easy-drinking blend offers plum, blackberry and raspberry flavors along with a loamy finish that contains a ripe hint of raisin.",Made With Organic Grapes,87,15.0,Levante,Valencia,South Coast,Michael Schachner,@wineschach,Casa L'Angel 2012 Made With Organic Grapes Syrah-Tempranillo (Valencia),Syrah-Tempranillo,Casa L'Angel
27956,France,"Very much in an elegant style, this wine shows soft, almost velvet tannins supporting the ripe fruit. It has richness, a round character masking the dense texture, and setting off the clean red berry fruits and fresh acidity.",,93,,Bordeaux,Saint-Julien,California Other,Roger Voss,@vossroger,Château Beychevelle 2005  Saint-Julien,Bordeaux-style Red Blend,Château Beychevelle
27964,Italy,"A blend of Sangiovese, 10% Cabernet Sauvignon and Merlot, this offers aromas that recall ripe plum, sun-baked earth and black pepper. The round, ripe palate doles out fleshy black cherry, cinnamon, mocha and a confectionary note alongside lithe tannins.",Villa La Pagliaia,89,,Tuscany,Chianti Classico,Willamette Valley,Kerin O’Keefe,@kerinokeefe,San Felice 2012 Villa La Pagliaia  (Chianti Classico),Red Blend,San Felice
28022,US,"This is fruit-powered Riesling, finished dry but with a touch of residual sugar to soften the acids. Apple and Meyer lemon fruit flavors intermingle, sporting abundant, juicy natural acidity.",Nuthouse,91,30.0,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Argyle 2014 Nuthouse Riesling (Eola-Amity Hills),Riesling,Argyle
28077,US,"Rued Ranch consistently is the winery's top bottling. The 2011, like its predecessors, is modest in alcohol but vast in citrus, tropical fruit, honeysuckle and mineral flavors, and enriched with smoky oak and buttery notes. It has a delicate mouthfeel that makes it a joy to savor.",Dutton Ranch Rued Vineyard,95,50.0,California,Green Valley,Sonoma,,,Dutton-Goldfield 2011 Dutton Ranch Rued Vineyard Chardonnay (Green Valley),Chardonnay,Dutton-Goldfield
28102,France,"One of the labels from the Bonnet vineyard of André Lurton, this red follows the approachable, fruity style of these wines. Red berry fruits and soft tannins make it already drinkable.",,86,17.0,Bordeaux,Bordeaux,Sonoma,Roger Voss,@vossroger,Château Tour de Bonnet 2010  Bordeaux,Bordeaux-style Red Blend,Château Tour de Bonnet
28208,France,"This wine comes from the two districts of Bué and Sancerre, from vines that are between 30 and 60 years old. A blend of richness and a tight mineral structure, it is a firm wine, full of white fruit and likely to age well. Drink from 2018.",Vieilles Vignes,91,25.0,Loire Valley,Sancerre,Columbia Valley,Roger Voss,@vossroger,Pierre Morin 2014 Vieilles Vignes  (Sancerre),Sauvignon Blanc,Pierre Morin
28215,US,"As with all Nefarious wines, balance is the key to success. Whiffs of toast, smoke and sea breeze introduce a delicate, estate-grown wine, with pretty melon, pear and apple notes. Complex and graceful.",Defiance Vineyard,90,19.0,Washington,Lake Chelan,Columbia Valley,Paul Gregutt,@paulgwine ,Nefarious 2010 Defiance Vineyard Viognier (Lake Chelan),Viognier,Nefarious
28273,US,"This fine new offering is whimsically packaged with a screw cap and a floral label. That spirit is further evidenced by the wine's pretty pink color and subdued, light building of flavor, highlighted by orange, peach and strawberry notes and a substantial bite of mouthwatering acidity.",Rosé of,91,25.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Rodney Strong 2016 Rosé of Pinot Noir (Russian River Valley),Pinot Noir,Rodney Strong
28365,France,"This wine is crisp and fruity. With acidity as well as a light toast character, it is already balanced, bringing yellow and melon fruit flavors into the mineral texture. Drink from 2022.",Genevrières Premier Cru,93,160.0,Burgundy,Meursault,Columbia Valley,Roger Voss,@vossroger,Domaine Buisson Battault 2015 Genevrières Premier Cru  (Meursault),Chardonnay,Domaine Buisson Battault
28413,US,"There are excellent savory qualities to this bottling, with white pepper, charred lamb, soy and pine resin adding much intrigue to the black currant fruit. The umami character is strong on the sip, with beef jerky, black pepper and wild mushroom broth flavors, but there is also some tangy fruit as well as upright tannins that will keep this wine singing for years. Drink now–2028.",MJM,95,75.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Dragonette 2013 MJM Syrah (Santa Ynez Valley),Syrah,Dragonette
28491,Italy,"This Brunello Riserva is defined by a layer of coffee and espresso that peels back nicely to reveal dark fruit, cassis, leather and tobacco. It's smooth, ripe, fresh and structured.",Riserva,92,80.0,Tuscany,Brunello di Montalcino,Columbia Valley,,,Altesino 2006 Riserva  (Brunello di Montalcino),Sangiovese Grosso,Altesino
28494,France,"One of Amadieu's top wines, this is a full-bodied, richly textured Gigondas that nevertheless maintains a sense of precision in its assertive herb-laced notes of plum and espresso. Cracked pepper plays a role, too,  adding focus to the long, silky finish. Drink now–2020.",Domaine Grand Romane Cuvée Prestige,92,35.0,Rhône Valley,Gigondas,Willamette Valley,Joe Czerwinski,@JoeCz,Pierre Amadieu 2010 Domaine Grand Romane Cuvée Prestige  (Gigondas),Rhône-style Red Blend,Pierre Amadieu
28507,US,"Released at seven years of age, this Syrah is soft, tannic and dry. It has rich flavors of blackberries and blueberries, and seems far younger than it is. It's interesting and complex, and grows in the glass. Could go for a few more years.",,91,36.0,California,California,California Other,,,Piedrasassi 2003 Syrah (California),Syrah,Piedrasassi
28539,France,"A branded Bordeaux, this shows the structure of the vintage while also being accessible and ready to drink now. It is dominated by Merlot which gives ripe berry fruits and a full, soft structure. Drink now and until 2018. Screwcap.",Chai de Bordes,85,12.0,Bordeaux,Bordeaux,Central Coast,Roger Voss,@vossroger,Cheval Quancard 2010 Chai de Bordes  (Bordeaux),Bordeaux-style Red Blend,Cheval Quancard
28709,Chile,"Chocolaty oak aromas rest heavily atop notes of scrub brush, briar patch and red fruits. This Pinot feels juicy but scouring and grating. Flavors of buttery oak, plum and raspberry are both woody and tart, while this is punchy on the finish. Give this another year or two and it may knit together better than now.",Alazan,89,36.0,Casablanca Valley,,Southern Oregon,Michael Schachner,@wineschach,Kingston Family 2015 Alazan Pinot Noir (Casablanca Valley),Pinot Noir,Kingston Family
28755,Spain,"Baked raisiny aromas of spice cake are almost overdone. Like many 2009 RDDs, this is huge, tannic and massive as a whole. A woody flavor profile includes earthy jammy berry fruit, while this is heavy with campfire notes on the finish. This is 80% Tempranillo and 20% Cabernet Sauvignon. Drink through 2023.",Ardal Gran Reserva Selección Especial,91,80.0,Northern Spain,Ribera del Duero,Washington Other,Michael Schachner,@wineschach,Balbas 2009 Ardal Gran Reserva Selección Especial  (Ribera del Duero),Tempranillo-Cabernet Sauvignon,Balbas
28763,US,"The nose is concentrated and dark, with currant, plum and mocha driving the aromas. Fruit-driven on the palate, this Merlot- and Cabernet Franc-heavy blend is given structure from sandy, ripe tannins. A dusting of cracked pepper and stone linger on the finish.",New World Reserve,89,28.0,Virginia,Monticello,California Other,Alexander Peartree,,Trump 2012 New World Reserve Red (Monticello),Bordeaux-style Red Blend,Trump
28835,Chile,"Plum and berry aromas are leathery and solid. This feels a bit wiry, but full of energy and sharp acidity. Loamy plum and blackberry flavors are boosted by tartartic acidity, while mild herb notes fade on the finish.",Gran Reserva,88,17.0,Colchagua Valley,,Finger Lakes,Michael Schachner,@wineschach,Autoritas 2013 Gran Reserva Carmenère (Colchagua Valley),Carmenère,Autoritas
28864,US,"Rich and ripe, this has a plushness of red currant and cassis counterbalanced by blackberry on the underbelly. A well-hewn texture leans leathery, with seasonings of black pepper giving it a piquant and lengthy finish.",Bench Blend,91,60.0,California,Napa Valley,Napa,Virginie Boone,@vboone,William Hill Estate 2012 Bench Blend Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,William Hill Estate
28922,Italy,"A blend of Chardonnay, Pinot Bianco and Pinot Nero, this savory sparkler opens with an inviting fragrance of baked bread, tangerine and red berry. The creamy palate delivers crunchy strawberry, baking spices, toasted almond and cookie dough alongside crisp acidity and an elegant perlage.",Brut Rosé,90,40.0,Lombardy,Franciacorta,Napa-Sonoma,Kerin O’Keefe,@kerinokeefe,Fratelli Berlucchi 2010 Brut Rosé Sparkling (Franciacorta),Sparkling Blend,Fratelli Berlucchi
28970,France,"With its well-handled new wood treatment, this wine instead has gone for full-bodied richness. The wood is definitely an important element, but its ripe, smooth black plum juice and blueberry flavors share the honors of this delicious wine equally. In 2–3 years, this will be a wine for luxuriating.",,90,,Bordeaux,Moulis-en-Médoc,Sonoma,Roger Voss,@vossroger,Château Branas Grand Poujeaux 2006  Moulis-en-Médoc,Bordeaux-style Red Blend,Château Branas Grand Poujeaux
29005,Italy,"Here's a new producer from Valpolicella who presents a sharp and angular Amarone with fine aromas of spice, wild berry, black tobacco and tea leaf. The wine is bright and compact with soft tannins and natural freshness.",,88,,Veneto,Amarone della Valpolicella,South Coast,,,Falezza 2005  Amarone della Valpolicella,"Corvina, Rondinella, Molinara",Falezza
29021,Spain,"Aromas include jammy strawberry and grassy green beans. The wine is lean in the mouth, with tart citrus and green-leaning red-fruit flavors. It finishes without complexity.",Conde de Valdemar Rosado,81,12.0,Northern Spain,Rioja,Columbia Valley,Michael Schachner,@wineschach,Bodegas Valdemar 2013 Conde de Valdemar Rosado Rosé (Rioja),Rosé,Bodegas Valdemar
29034,Spain,"A big, modern-style contender with burly berry, lemon, coconut, dill and blackberry on the bouquet. Lush and cushioned in the mouth, with meaty, dark flavors of roasted blackberry, espresso and fudge. Chewy and dense on the finale, but not overly hard or tannic. Drink now through 2015.",,92,72.0,Northern Spain,Toro,Southern Oregon,Michael Schachner,@wineschach,Pintia 2006  Toro,Tinta de Toro,Pintia
29099,Germany,"While subdued on the nose, there's lots of lively lemon and tangerine flavor on the palate of this dainty Kabinett. It's zippy and spry but sharply penetrating with a lingering lime pith finish.",Piesporter Goldtröpfchen Kabinett,88,10.0,Mosel,,Long Island,Anna Lee C. Iijima,,St. Christopher 2015 Piesporter Goldtröpfchen Kabinett Riesling (Mosel),Riesling,St. Christopher
29120,US,"This wine demonstrates Viognier's exotic side, with flavors of tropical fruit, tangerine, white flower, vanilla, honey and spice. Despite the richness, it's dry and the acidity is mouthwatering. Don't serve this too cold, and pair it with Asian fare that's slightly sweet.",,88,25.0,California,Santa Barbara County,Central Coast,,,Fess Parker 2011 Viognier (Santa Barbara County),Viognier,Fess Parker
29227,Italy,"This slender and streamlined Morellino offers light cherry and blackberry flavors, with a clean finish. Made from organic fruit, this selection would pair well with grilled hamburgers or homemade lasagnas.",,85,18.0,Tuscany,Morellino di Scansano,Central Valley,,,La Selva 2010  Morellino di Scansano,Sangiovese,La Selva
29258,Italy,"This easy expression of Sangiovese from the Orcia area of southern Tuscany delivers a clean nose and an easy mouthfeel. The wine is supple and compact with fresh notes of red cherry, anise, root beer and some toasted nut on the close.",Orcia,85,25.0,Tuscany,Orcia,Napa,,,Poggio al Vento 2006 Orcia Sangiovese (Orcia),Sangiovese,Poggio al Vento
29300,France,"Giscours shows an initial character of great style and elegance. The shining fruit and concentrated tannins follow, making it both a seductive wine and one with a long-term future.",,95,,Bordeaux,Margaux,Long Island,Roger Voss,@vossroger,Château Giscours 2010  Margaux,Bordeaux-style Red Blend,Château Giscours
29307,Italy,"Sangiovese (with 10% Merlot) forms a solid base for bright aromas of red cherry, cola, leather, tobacco and rum cake in this blend. These two varieties work well together to produce a soft, velvety feel with a touch of ripe fruit on the finish.",Il Castelvecchio,88,16.0,Tuscany,Chianti Colli Fiorentini,Central Coast,,,Castelvecchio 2009 Il Castelvecchio  (Chianti Colli Fiorentini),Sangiovese,Castelvecchio
29321,US,"This wine is equal parts Merlot and Cabernet Franc, topped off with Petit Verdot (4%). Hailing from Dineen, Olsen, Stone Tree, Sheridan and Kiona vineyards, it offers aromas of herb, vanilla, and slightly raisinated-seeming fruit. Plush, rich flavors cap it off.",Rough House,88,21.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Covington 2013 Rough House Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Covington
29349,US,"A well-made and full-bodied wine, this has generous helpings of succulent blackberry and boysenberry flavors, with a firm texture of tannins and acidity to balance out all that richness. It smells fresh and fruity, tastes juicy and crisp, and seems to gain depth and interest with repeated sips. The blend includes 10% Petite Sirah and 5% Carignan.",,91,18.0,California,Mendocino County,Oregon Other,Jim Gordon,@gordone_cellars,Artezin 2013 Zinfandel (Mendocino County),Zinfandel,Artezin
