id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
28873,France,"88-90 Barrel sample. Smooth and opulent, with great swatches of ripe blackberry frutis. There is some bitterness from the wood but the end is intense.",Barrel sample,89,,Bordeaux,Saint-Estèphe,Sierra Foothills,Roger Voss,@vossroger,Château Tronquoy-Lalande 2008 Barrel sample  (Saint-Estèphe),Bordeaux-style Red Blend,Château Tronquoy-Lalande
28874,France,"The wine is soft, rounded and lightly perfumed. A smoky character brings out ripe cherry fruits and a soft texture. Spice and acidity contrast with each other at the end.",,85,13.0,Beaujolais,Beaujolais-Villages,Sierra Foothills,Roger Voss,@vossroger,Château de Lacarelle 2012  Beaujolais-Villages,Gamay,Château de Lacarelle
28882,US,"Consistent with the 2014 Confero, this blends multiple clones from five different vineyards. Its details are sharp, framing taut red fruit with a vein of licorice before resolving into dusty tannins. It delivers excellent length, muscle and definition.",Confero,91,29.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Aberrant Cellars 2015 Confero Pinot Noir (Willamette Valley),Pinot Noir,Aberrant Cellars
28898,Chile,"Dry, leathery aromas precede a grabby but fresh palate. Tomato and plum flavors are in the lead, with herbal, soupy notes running close behind. Similar to the primary attack, this finishes herbal and briny but solid in feel.",Gran Reserva,86,18.0,Casablanca Valley,,Columbia Valley,Michael Schachner,@wineschach,Morandé 2014 Gran Reserva Pinot Noir (Casablanca Valley),Pinot Noir,Morandé
28900,France,This soft and gentle wine doesn't show great character. Wood and yellow fruits appear timidly through the rounded texture. Drink now and until 2016.,Fourchaume Premier Cru,85,50.0,Burgundy,Chablis,Central Coast,Roger Voss,@vossroger,Domaine Vrignaud 2012 Fourchaume Premier Cru  (Chablis),Chardonnay,Domaine Vrignaud
28904,Argentina,"Tropical and toasty, with buttercup and banana on the nose. Good acidity keeps the palate zesty and moving forward, while the flavors of lemon, lime and pineapple are juicy and clean. Good in a fresh and simple way, with just a spot of oak character.",Oak Cask,86,12.0,Mendoza Province,Mendoza,Napa,Michael Schachner,@wineschach,Trapiche 2009 Oak Cask Chardonnay (Mendoza),Chardonnay,Trapiche
28920,US,"The aromas seem slightly dried out, with notes of dried black raspberry, cigar box, herb, fruit leather, vanilla and barrel spice. The flavors are lightly jammy but at the same time the concentration doesn't all seem to be there. The tannins give a gentle squeeze.",Estate Bottled,88,25.0,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,Kiona 2014 Estate Bottled Merlot (Red Mountain),Merlot,Kiona
28922,Italy,"A blend of Chardonnay, Pinot Bianco and Pinot Nero, this savory sparkler opens with an inviting fragrance of baked bread, tangerine and red berry. The creamy palate delivers crunchy strawberry, baking spices, toasted almond and cookie dough alongside crisp acidity and an elegant perlage.",Brut Rosé,90,40.0,Lombardy,Franciacorta,Napa-Sonoma,Kerin O’Keefe,@kerinokeefe,Fratelli Berlucchi 2010 Brut Rosé Sparkling (Franciacorta),Sparkling Blend,Fratelli Berlucchi
28931,France,"This soft, creamy wine is fruity, with attractive herbal and gooseberry flavors. It is light, crisp and ready to be drunk.",,84,11.0,Loire Valley,Val de Loire,South Coast,Roger Voss,@vossroger,Bougrier 2015 Sauvignon Blanc (Val de Loire),Sauvignon Blanc,Bougrier
28932,US,"Shows the purity of flavor and structure that Bonterra wines are famous for. Ultraclean and racy in acidity, this Chardonnay stars ripe varietal flavors of pineapples, oranges and limes. A touch of oak adds welcome richness.",,88,14.0,California,Mendocino County,Finger Lakes,,,Bonterra 2008 Chardonnay (Mendocino County),Chardonnay,Bonterra
28943,Italy,"Giuseppe Nada and his son Enrico have produced an earthy and gripping Barbaresco, with floral, truffle aromas punctuated with Alpine herbs. The palate shows layers of dark cherry-berry fruit, balsamic notes of sage and mint, all backed up by a firmly tannic backbone. Best after 2016.",Casot,92,30.0,Piedmont,Barbaresco,Southern Oregon,Kerin O’Keefe,@kerinokeefe,Nada Giuseppe 2010 Casot  (Barbaresco),Nebbiolo,Nada Giuseppe
28945,US,"Dusty mineral notes and hints of smoked nuts lend an earthy, savory feel to this otherwise peachy, fresh and floral Gewürztraminer. Dry in style, it's light-footed and spry. Drink now.",Dry,85,16.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Knapp 2014 Dry Gewürztraminer (Finger Lakes),Gewürztraminer,Knapp
28956,US,Rich aromas like Anjou pears and rose petals combine with generous ripe pear and vanilla flavors. It feels full-bodied but is light in alcohol and has a soothing texture. Good acidity balances the ripeness and the finish lingers.,Rock Hound,88,14.0,California,California,California Other,Jim Gordon,@gordone_cellars,Rock Wall 2012 Rock Hound White (California),White Blend,Rock Wall
28957,US,"This unconventional, rather light-bodied wine has smoky, roasted herb aromas and broad cherry and black-pepper flavors that lighten up on the finish. The texture is pleasantly soft.",Isabella Francesca Vineyard,86,25.0,California,Contra Costa County,Central Coast,Jim Gordon,@gordone_cellars,Rock Wall 2014 Isabella Francesca Vineyard Montepulciano (Contra Costa County),Montepulciano,Rock Wall
28971,US,"Muted aromas rise from the glass to reveal wild strawberry and floral rose notes in this wine. Crisp, underlying acidity and strong, present tannins support its ripeness and concentration, the body medium and the oak well-integrated.",Lingenfelder Vineyard,92,50.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Siduri 2015 Lingenfelder Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Siduri
28980,Spain,"Hickory, roasted black fruit, vanilla, rubber and plastic aromas set up a big but balanced feeling palate. Flavors of roasted blackberry are rubbery and come with oaky vanilla, while this feels good on the finish with an overriding oak character in the driver's seat.",Roble,86,13.0,Northern Spain,Ribera del Duero,Sierra Foothills,Michael Schachner,@wineschach,Conde de Siruela 2011 Roble  (Ribera del Duero),Tempranillo,Conde de Siruela
28987,Spain,"Aromas of candle wax, nectarine and lees carry the bouquet on this well-aged Albariño that's round and full in body. Flavors of baked apple, citrus, almond skins and vanilla are briny, while the finish feels and tastes creamy and leesy. Drink now.",Nora da Neve,89,25.0,Galicia,Rías Baixas,North Coast,Michael Schachner,@wineschach,Nora 2010 Nora da Neve Albariño (Rías Baixas),Albariño,Nora
28990,Austria,"The faintest touch of vanilla and cream barely manages to contain the fragrance of white summer blossom. The palate offers a return to classically restrained, creamy but well-integrated oaked Chardonnay with light-footed balance.",,90,19.0,Burgenland,,North Coast,Anne Krebiehl MW,@AnneInVino,Hannes Reeh 2013 Chardonnay (Burgenland),Chardonnay,Hannes Reeh
28994,Portugal,"A sweet style of white Port, almost tawny in character, with nuts, acidity and old fruit flavors. Crystallized red fruits add an extra element. Drink by itself, or as long cocktail with tonic.",Porto White Reserva,87,12.0,Port,,Columbia Valley,Roger Voss,@vossroger,Rozes NV Porto White Reserva  (Port),Port,Rozes
29007,France,"Grapes from the small village of Saint-Bris le Vineux west of Chablis are used in this attractive, crisp and fruity wine. It has a strongly mineral tang to its fruitiness with lemon zest and intense acidity. The aftertaste is softer, rounded and ready to drink.",Paul Delane Réserve Brut,87,23.0,Burgundy,Crémant de Bourgogne,Napa-Sonoma,Roger Voss,@vossroger,Bailly-Lapierre NV Paul Delane Réserve Brut  (Crémant de Bourgogne),Sparkling Blend,Bailly-Lapierre
29009,US,"An inviting and fragrant nose of blackberry, soy, vanilla and pine opens this medium-weight offering. Tangy, with tart berry, brown sugar and tobacco, it has a bracing mouthfeel with firm acidity, reading almost like a Tuscan red on the palate. Tart and sweet, the finish is brisk.",Reserve Bella Vista Vineyard,88,41.0,California,Napa Valley,Napa,,,Guenoc 1997 Reserve Bella Vista Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Guenoc
29017,Portugal,"A firmly tannic wine, bringing out its cool climate origin. But the wine does have weight and the potential for showing black fruits and dark-plum skins, as well as a dry character. Keep for another year.",Mina Velha,86,10.0,Lisboa,,Sierra Foothills,Roger Voss,@vossroger,Quinta de São Sebastião 2010 Mina Velha Red (Lisboa),Portuguese Red,Quinta de São Sebastião
29021,Spain,"Aromas include jammy strawberry and grassy green beans. The wine is lean in the mouth, with tart citrus and green-leaning red-fruit flavors. It finishes without complexity.",Conde de Valdemar Rosado,81,12.0,Northern Spain,Rioja,Columbia Valley,Michael Schachner,@wineschach,Bodegas Valdemar 2013 Conde de Valdemar Rosado Rosé (Rioja),Rosé,Bodegas Valdemar
29027,US,"This wine is a unique blend of Syrah (55%), Petit Verdot (a whopping 27%) and Malbec. Aromas of firepit, woodspice, dried herbs, lemon and barnyard are followed by surprisingly elegant fruit flavors, with Petit Verdot's often burly tannins nowhere to be found.",Turas,85,32.0,Idaho,,Columbia Valley,Sean P. Sullivan,@wawinereport,Telaya 2013 Turas Red,Red Blend,Telaya
29029,US,"Super aromatic, with apricot, orange marmalade and honey aromas. The wine is not as sweet as you expect, with residual sugar of 4%. It's also terrifically acidic. This creates imbalance. It's too tart for the sweetness or, conversely, not sweet enough. —S.H.",Muscat d'Orange,87,12.0,California,Monterey,Central Coast,,,Ventana 1999 Muscat d'Orange Muscat (Monterey),Muscat,Ventana
29068,US,"This vintage of the winery's Sauvignon Blanc doesn't reflect the tropicality that's started to define the region. It has more warmth to the nose than the grassy pungency common elsewhere, but the stronger differences are on the palate, with cooked apple, squeezed lemon and a brisk acidity, though not a particularly long finish. Altogether, this is a mellow, subdued wine.",,87,21.0,California,Happy Canyon of Santa Barbara,Central Coast,Matt Kettmann,@mattkettmann,Happy Canyon Vineyard 2012 Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Happy Canyon Vineyard
29118,US,"This blend of Cabernet Franc and the light, fruit and acidic Austrian variety Lemberger is on the whole  successful, displaying a unique, masculine nose of deep cherry and leathery spice. On the palate, elegant flavors of cherry, raspberry and spice are balanced and friendly. This is a wine that can pair with heartier dishes: think duck or lamb stew.",Cabernet Franc-Lemberger,84,18.0,New York,Finger Lakes,Finger Lakes,Susan Kostrzewa,@suskostrzewa,Anthony Road 2006 Cabernet Franc-Lemberger Red (Finger Lakes),Red Blend,Anthony Road
29150,US,"A very limited (three barrels) block selection, this is a tough, chewy wine that remains stubbornly closed even after being open a full 24 hours. Hard cherry candy is concentrated in a tannic casing, with streaks of licorice, dark chocolate, and slightly bitter herbs wrapped around it. But the power and stuffing are there for significant improvement over time.",Estate Grown Block 3,89,31.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Gordon Estate 2010 Estate Grown Block 3 Merlot (Columbia Valley (WA)),Merlot,Gordon Estate
29153,US,"This Bordeaux-style blend offers licorice at the forefront, with baking spice, fig, prune, soy sauce and Lipton tea queuing behind. Showing more of the same on the palate, these flavors help to quench the parching tannins that carry this blend to a lingering finish.",,87,26.0,Virginia,Virginia,Columbia Valley,Carrie Dykes,,North Gate 2013 Meritage (Virginia),Meritage,North Gate
29171,US,"Josh Klapper delivers an earthy take on the grape, with aromas of loam, tree roots, dusty chert, a touch of green olive and barely ripe wild berries. Once sipped, there are flavors of dried rose petals, raw meat, iodine, graphite and a Kalamata olive-dried cherry tapenade.",Presqu'ile Vineyard,92,45.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,La Fenêtre 2011 Presqu'ile Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,La Fenêtre
29176,US,"Good price for a rich, textured Syrah. Shows delicious cherry, black raspberry, chocolate, anise, pepper and sandalwood flavors, wrapped into smooth tannins. Drink this soft, fruity Syrah now.",,87,16.0,California,Santa Barbara,Central Coast,,,Krow Shore 2008 Syrah (Santa Barbara),Syrah,Krow Shore
29187,France,"Inky black wine, very dense and packed with new wood. It's young and the tannins are still very forward. But it has the weight of delicious black fruits and tense acidity to promise good aging. Give this fine wine at least 4–5 years.",Mirabelle,91,19.0,Southwest France,Bergerac,Sierra Foothills,Roger Voss,@vossroger,Château de la Jaubertie 2010 Mirabelle Red (Bergerac),Bordeaux-style Red Blend,Château de la Jaubertie
29192,US,"Tough and gritty in youth, this Pinot is showing edgy tannins, tart acidity and unincorporated oak. It's almost like a barrel sample. But it's stuffed with currant, licorice and mocha flavors, and should develop well in the bottle. Try after 2009.",Ridges Ollie & Hazel's Block,90,56.0,California,Sonoma Coast,Sonoma,,,Roessler 2006 Ridges Ollie & Hazel's Block Pinot Noir (Sonoma Coast),Pinot Noir,Roessler
29194,Spain,"Leathery, horsey lead aromas include hints of licorice, baked plum and green herbs. This Garnacha has a saucy, tomatoey feel and leafy red-berry flavors that finish with a hint of sweet caramel and herbal overtones.",Aldeya,85,11.0,Northern Spain,Cariñena,Southern Oregon,Michael Schachner,@wineschach,Pago Aylés 2012 Aldeya Garnacha (Cariñena),Garnacha,Pago Aylés
29205,US,"Extraordinarily rich, this Pinot Noir dazzles with extracted cherries and raspberries, with exotic mulberry additions that have a spicy, feral, meaty quality. Top Anderson Valley vineyards often show this wild note, so welcome in an era when ripe fruit is easy to achieve. On a par with MacPhail's great 2007 Frattey Shams bottling, and the good news for consumers is that they've lowered the price considerably. Drink now–2016.",Frattey Shams Vineyard,93,49.0,California,Anderson Valley,Washington Other,,,MacPhail 2009 Frattey Shams Vineyard Pinot Noir (Anderson Valley),Pinot Noir,MacPhail
29207,US,"Deep in color and light to medium in body, this bold red tastes juicy, fresh and inviting. Substantial tannins give it a good astringency to help it pair well with rich foods. An appetizing blend of red and black fruit flavors make it compelling to drink. It shows good balance between richness, firm texture and good acidity.",Rennie Vineyard Organic Grapes,90,36.0,California,Yorkville Highlands,North Coast,Jim Gordon,@gordone_cellars,Yorkville Cellars 2012 Rennie Vineyard Organic Grapes Carmenère (Yorkville Highlands),Carmenère,Yorkville Cellars
29230,South Africa,"A fresh and fruity wine that's ready to drink now. This has attractive aromas and flavors of green apple and lime followed by a clean, mouthwatering finish. There's a soft herbal streak that adds depth to the nose and mouth.",Petit,87,12.0,Western Cape,,Finger Lakes,Lauren Buzzeo,@laurbuzz,Ken Forrester 2011 Petit Chenin Blanc (Western Cape),Chenin Blanc,Ken Forrester
29231,US,"With 15% alcohol by volume, this is the headiest of Foxen's new 2011 reds. A blend of Grenache and Mourvèdre, it's fruity almost to the point of sweetness in raspberries and cherries, but turns dry and crisp on the finish. A delightful red wine to drink now with almost anything, and you can even put a little chill on it.",Cuvée Jeanne Marie,89,44.0,California,Santa Ynez Valley,Central Coast,,,Foxen 2011 Cuvée Jeanne Marie Grenache-Mourvèdre (Santa Ynez Valley),Grenache-Mourvèdre,Foxen
29235,Italy,"This opens with aromas of black-skinned fruit and a whiff of baking spice while the round palate shows black plum, clove and a hint of sage. Pliant tannins provide easygoing support. Enjoy soon.",Vigna del Molino,87,20.0,Central Italy,Romagna,Central Coast,Kerin O’Keefe,@kerinokeefe,Fattoria Paradiso 2015 Vigna del Molino Sangiovese (Romagna),Sangiovese,Fattoria Paradiso
29243,US,"Aromas of dried cherry, vanilla, Red Vines, woodspice and cocoa show some volatility. The pit fruit and cinnamon flavors pack a punch, backed by firm, gritty tannins.",No. 11 Klipsun Vineyard,87,35.0,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,Ded.Reckoning 2008 No. 11 Klipsun Vineyard Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,Ded.Reckoning
29253,France,"Juicy fruit is present in this wine, with firm, extracted tannins. It needs time to show its potential black-currant and berry notes. Give it 3–4 years.",Cuvée Majeure,87,18.0,Bordeaux,Bordeaux Supérieur,Southern Oregon,Roger Voss,@vossroger,Château Turcaud 2010 Cuvée Majeure  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Turcaud
29265,Portugal,"This pure Touriga Nacional is perfumed, firmly tannic and packed with the tight, mineral character typical of the region. Richly fruity with juicy black currant flavor, it's still developing and will be best from 2019.",Quinta da Fonte do Ouro Reserva Especial,92,48.0,Dão,,Napa-Sonoma,Roger Voss,@vossroger,Boas Quintas 2014 Quinta da Fonte do Ouro Reserva Especial Touriga Nacional (Dão),Touriga Nacional,Boas Quintas
29276,US,"Fine and pure, this is a very good representative of Oak Knoll. The vintage had lots of warmth, coaxing ripe blackberry and currant flavors from the grapes, while preserving dryness, vital tannins and crisp acid structure. Overall, it is elegant and luscious. Good as it is now, give this at least six years.",Lamoreaux Vineyards Oak Knoll Ranch,93,90.0,California,Napa Valley,Napa,,,Sequoia Grove 2008 Lamoreaux Vineyards Oak Knoll Ranch Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Sequoia Grove
29286,France,"This perfumed wine is rich, full in the mouth while keeping plenty of fresh, crisp citrus and pear flavors. It is ready to drink, but will be better in 2015.",,87,15.0,Provence,Côtes de Provence,Long Island,Roger Voss,@vossroger,Domaine Houchart 2013 White (Côtes de Provence),Provence white blend,Domaine Houchart
29288,Italy,"Red rose, woodland berry and ground spice aromas lead the way on this expressive, delightful red. The vibrant palate offers juicy morello cherry, crushed raspberry and white pepper framed in zesty acidity and silky, smooth tannins. It's incredibly easy to drink.",Belsito,90,16.0,Sicily & Sardinia,Vittoria,North Coast,Kerin O’Keefe,@kerinokeefe,Terre di Giurfo 2014 Belsito Frappato (Vittoria),Frappato,Terre di Giurfo
29293,France,"Apart from the fact that this wine comes from a small parcel that is itself called Saint-Joseph, the other curiosity of this wine is its label, which is designed like a banknote, by the man who used to design French francs (now, of course, out of a job). The wine inside the bottle is powerful and concentrated, flavored heavily with new wood, vanilla and spicy fruits. Guigal believes it is possible to make great Saint-Joseph, and this wine certainly proves the point.",Lieu-dit Saint-Joseph,93,28.0,Rhône Valley,Saint-Joseph,Oregon Other,Roger Voss,@vossroger,E. Guigal 1999 Lieu-dit Saint-Joseph  (Saint-Joseph),Syrah,E. Guigal
29300,France,"Giscours shows an initial character of great style and elegance. The shining fruit and concentrated tannins follow, making it both a seductive wine and one with a long-term future.",,95,,Bordeaux,Margaux,Long Island,Roger Voss,@vossroger,Château Giscours 2010  Margaux,Bordeaux-style Red Blend,Château Giscours
29306,US,"Lovely aromatics conjure up rose petals, a dash of body powder and ripe citrus. The fruit is very ripe, with almost a candy character, and there's a sensation of powdered sugar. But despite the almost 14g/L residual sugar, it's more sweet/tart than syrupy, keeping it sappy and refreshing.",Orchard Fold Vineyard,92,24.0,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Brooks 2015 Orchard Fold Vineyard Riesling (Eola-Amity Hills),Riesling,Brooks
29329,Italy,Beautiful fragrances of white spring flowers and yellow fruits lead off. The juicy palate offers lemon and pink grapefruit accented with mineral and aromatic herbs.,Apianum,89,21.0,Southern Italy,Fiano di Avellino,Willamette Valley,Kerin O’Keefe,@kerinokeefe,Salvatore Molettieri 2011 Apianum  (Fiano di Avellino),Fiano,Salvatore Molettieri
29330,US,"Rubbery red-berry aromas carry to the medium-bodied palate. This Cabernet Franc is juicy and soft in feel, making it a good everyday red.",,86,15.0,Virginia,Virginia,Finger Lakes,Alexander Peartree,,Horton 2014 Cabernet Franc (Virginia),Cabernet Franc,Horton
29336,France,"Coming from the Basque country, this blend of Cabernet Franc and Tannat is both perfumed and firmly structured. It is a solid wine, showing its wood aging while bringing out great ripe berry fruits. Drink from 2014.",Donibane,90,,Southwest France,Irrouléguy,Napa-Sonoma,Roger Voss,@vossroger,Lionel Osmin & Cie 2011 Donibane Red (Irrouléguy),Red Blend,Lionel Osmin & Cie
29345,US,"Woodenhead makes a range of Pinot Noirs from both the Russian River and Anderson valleys and this one starts out with an earthy ring of raspberry, a lot of black tea and some herbal undertones. Still impacted from its time in oak, the finish is hard to pinpoint, slightly spicy and unresolved.",Wiley's Vineyard,87,60.0,California,Anderson Valley,Long Island,Virginie Boone,@vboone,Woodenhead 2009 Wiley's Vineyard Pinot Noir (Anderson Valley),Pinot Noir,Woodenhead
29383,Spain,"Briny tropical-fruit aromas suggest pickles and cactus. This is chunky in build, with citrusy acidity. Briny citrus flavors cannot be further defined, while citric acidity keeps this fresh through the finish.",,85,20.0,Spanish Islands,Lanzarote,South Coast,Michael Schachner,@wineschach,El Grifo 2014 Malvasia (Lanzarote),Malvasia,El Grifo
29400,New Zealand,"This is a pretty, delicately perfumed Pinot Noir, with elegantly intertwined cherry and herb notes. It's light to medium in body, with a finish that shows just a touch of sinewy intensity. Drink it over the next year or so.",,87,18.0,Marlborough,,California Other,Joe Czerwinski,@JoeCz,Dashwood 2008 Pinot Noir (Marlborough),Pinot Noir,Dashwood
29408,US,"This light-bodied, dry wine smells fresh and fruity, tastes like crisp apples and honeydew melon, and has a soft texture that makes it easy to sip.",,85,23.0,California,California,California Other,Jim Gordon,@gordone_cellars,Bota Box 2015 Pinot Grigio (California),Pinot Grigio,Bota Box
29419,Italy,"Feudo Montoni's Grillo delivers abundant aromas of peach and honey over a slightly sweet-smelling nose. In the mouth, the wine shows good balance and richness with refreshing crispness on the close.",G,87,12.0,Sicily & Sardinia,Sicilia,Long Island,,,Feudo Montoni 2007 G Grillo (Sicilia),Grillo,Feudo Montoni
29424,Italy,"This easygoing red offers fruit-driven sensations of wild cherry, plum and accents of black pepper. On the palate, bright acidity supports the juicy fruit flavors. It's direct and clean, and will work nicely for informal occasions.",Cursus Vitae,86,19.0,Piedmont,Barbera d'Asti,Napa-Sonoma,Kerin O’Keefe,@kerinokeefe,CarlindePaolo 2014 Cursus Vitae  (Barbera d'Asti),Barbera,CarlindePaolo
29432,Italy,"Delicate fragrances recall white wild flowers and white tree fruit. The bright, medium-bodied palate delivers tart green apple, mature pear and a hint of lemon zest alongside crisp acidity.",,88,20.0,Northeastern Italy,Colli Orientali del Friuli,Napa-Sonoma,Kerin O’Keefe,@kerinokeefe,Colutta 2013 Pinot Grigio (Colli Orientali del Friuli),Pinot Grigio,Colutta
29434,Argentina,"Floral hints, latex, vanilla, oak and ripe berry aromas all show up on a fine bouquet. Ripe and creamy in feel, it holds dark, hard-pushing flavors of licorice, anise, coffee and blackberry. There's agility, elegance and complexity to this Malbec. Drink through 2017.",,91,24.0,Mendoza Province,Uco Valley,Central Coast,Michael Schachner,@wineschach,Los Vencejos 2010 Malbec (Uco Valley),Malbec,Los Vencejos
29438,Chile,"Bold berry, herb and olive aromas seem typically Chilean. This Cabernet Sauvignon-based blend, with 17% Petit Verdot, is round but firm, with superb structure and potency. Flavors of baking spices, herbs and rooty black fruits finish long, smooth and oaky. This is a sexy, polished, dark-tinted wine to drink through 2022.",Andetelmo,93,54.0,Maipo Valley,,Southern Oregon,Michael Schachner,@wineschach,Viña el Principal 2010 Andetelmo Red (Maipo Valley),Bordeaux-style Red Blend,Viña el Principal
29457,US,"From the oldest Chenin Blanc vines in the Dry Creek Valley, winemaker Leo Hansen crafts a dry, floral white with textured character and nuanced acidity that's garnished with layers of apple, herb and pear, and just a suggestion of tropical flourish on the finish.",Saini Farms,90,18.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Leo Steen Wines 2011 Saini Farms Chenin Blanc (Dry Creek Valley),Chenin Blanc,Leo Steen Wines
29461,US,"A good, sound wine, but far from a success for the Artist Series. In fact it shows rustic tannins and the slightly sweet softness you might find in, say, a Paso Robles Cab. Disappointing.",Artist Series,85,69.0,California,Sonoma County,Sonoma,,,Kenwood 2005 Artist Series Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,Kenwood
29462,US,"Earthy iron, game and thyme aromas decorate the core of pomegranate fruit in this California heritage clonal selection from the Sanford family's home vineyard. Dark raspberry notes follow its firm line of acidity, framed by a grippy tannic texture despite its light body. Drink 2018–2024.",Mt. Eden Clone El Jabali Vineyard,90,55.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Alma Rosa 2014 Mt. Eden Clone El Jabali Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Alma Rosa
29463,Italy,"Simple and fresh, this offers the easy-drinking experience that has made Prosecco Superiore a world-wide sensation. Thanks to its peach and citrus aromas, this should go down beautifully with a simple platter of grilled vegetables.",Brut,86,16.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,Finger Lakes,,,La Farra NV Brut  (Conegliano Valdobbiadene Prosecco Superiore),Glera,La Farra
29510,France,"Perfumed and deliciously aromatic, this is full of bright fruitiness, with a lemon zest tang and lively acidity. Great as an apéritif, it's ready to drink now.",Brut,87,20.0,Alsace,Crémant d'Alsace,Finger Lakes,Roger Voss,@vossroger,Wolfberger NV Brut Riesling (Crémant d'Alsace),Riesling,Wolfberger
29514,Germany,"Savory whiffs of dried reed and stem blow off with aeration to reveal an unexpectedly effusive, fruity palate full of yellow cherry, peach and melon flavors. Off dry in style, this is an accessible, uncomplicated but elegantly balanced Riesling, finishing on a brisk citrus streak. Drink now through 2017.",,88,11.0,Nahe,,Willamette Valley,Anna Lee C. Iijima,,Sun Garden 2014 Riesling (Nahe),Riesling,Sun Garden
29531,France,"This is a ripe, wood-aged wine that shows the richer side of Meursault. It's generous with ripe yellow fruits, but balanced and complemented by crisp acidity and hints of toastiness. A fine wine with impeccable structure, it will age well, so drink from 2015.",Cuvée Signature Le Porusot Premier Cru,90,85.0,Burgundy,Meursault,Finger Lakes,Roger Voss,@vossroger,Bouchard Aîné & Fils 2011 Cuvée Signature Le Porusot Premier Cru  (Meursault),Chardonnay,Bouchard Aîné & Fils
29540,France,"Solid and textured, this is a firm wine with a bright future. It has weight from its tannins as well as ripe berry fruits that shine through. Delicate acidity lightens the load. It does need to age, so drink from 2016.",Château Belrose,89,15.0,Bordeaux,Bordeaux Supérieur,North Coast,Roger Voss,@vossroger,Maison Bouey 2011 Château Belrose  (Bordeaux Supérieur),Bordeaux-style Red Blend,Maison Bouey
29551,France,"Certainly dry, but not as seriously dry as previous vintages of Celebris, this latest release is in a more opulent style. There is the proper grapefruit, mineral and flint character. Add to that yeast and toast, and the wine shows fine complexity and aging potential.",Celebris Vintage Extra Brut,93,,Champagne,Champagne,Central Coast,Roger Voss,@vossroger,Gosset 1998 Celebris Vintage Extra Brut  (Champagne),Champagne Blend,Gosset
29567,South Africa,"The acidity is in the forefront, with little structure or fruit to fill it out. The fruit displays notes of milk chocolate, red plum and fresh herbs. The toast and oakspice ride nicely on the clean finish.",,85,20.0,Stellenbosch,,Oregon Other,,,Ken Forrester 2001 Merlot (Stellenbosch),Merlot,Ken Forrester
29588,France,"Light, bright and with lively acidity, this is already a juicy, delicious wine. It offers good fruitiness, with pink grapefruit flavors and a tangy, zesty aftertaste. Drink now.",,88,10.0,Bordeaux,Bordeaux Blanc,Finger Lakes,Roger Voss,@vossroger,Château Merlet 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château Merlet
29593,Spain,"Toasty, roasted aromas of baked berry and earth head straight to a narrowly built yet weighty palate with earth, plum and raspberry notes. On the finish, this holds onto its plum and raspberry flavors as well as its fresh feel.",Crianza,87,13.0,Northern Spain,Rioja,Southern Oregon,Michael Schachner,@wineschach,Castillo Clavijo 2008 Crianza  (Rioja),Tempranillo-Garnacha,Castillo Clavijo
29597,Italy,"This lovely Chardonnay has just the right blend of juicy peaches and subtle herbs and flowers to make it easy to drink, yet interesting enough to hold your attention. Finishes long and mouthwatering.",Vigneto Santa Cecilia,88,9.0,Veneto,Valdadige,Oregon Other,Joe Czerwinski,@JoeCz,Tommasi 2001 Vigneto Santa Cecilia Chardonnay (Valdadige),Chardonnay,Tommasi
29598,Germany,"Initial impressions are smoky and savory, but the nose opens to reveal aromas of freshly pressed apple, lemon and crushed minerals. The palate is ripe with sunny tangerine and yellow peach flavors, but moderated with piercingly tart lemon-lime acidity. Finishes moderately long on a sumptuous honey-tangerine note.",Wehlener Sonnenuhr Kabinett,90,26.0,Mosel,,Sonoma,Anna Lee C. Iijima,,Dr. Pauly Bergweiler 2012 Wehlener Sonnenuhr Kabinett Riesling (Mosel),Riesling,Dr. Pauly Bergweiler
